sourceTaxonId	sourceTaxonName	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	targetTaxonLifeStage	targetTaxonPartEaten	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceCitation
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5023480	Byrsonima laevigata (Poir) DC.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:61417	Byrsonima sp.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:61965	Coccoloba sp.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5453501	Compamanesia guaviroba (DC.) Kiarer		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5349888	Cordia magnolifolia Sham.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:1146950	Crotón macrobotrys Baill.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:639669	Dialium guianense (Aubl.) Sandw.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:1145957	Diploon cuspidatuni (Hoehne) Cronquist		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:1054712	Duguetia magnolioidea Maas		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5239008	Dyopyros cf. miltonii P. Cavalcante		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:1095470	Elaeis guianeensis Jacq.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5450363	Eugenia cerasiflora Miquel		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats		Eugenia niandioccencis Berg.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:83701	Eugenia sp.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:60627	Ficus sp. A		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:60627	Ficus sp. B		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:60627	Ficus sp. C		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:2508614	Gomidesia sp.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:404144	Guapira cf. obtusata (Jacq.) Little		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:1098380	Guettarda platyphylla Muell. Arg.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5737056	Gurania sp.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5435125	Henrietea succosa		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5624296	Hortia arbórea Engl.		flower	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5425095	Hydrogaster trinerve Kuhlm.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:8685157	Inga edulis Mart.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:639883	Inga nutans Mart.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5326699	Lacmellea aculeate (Ducke) Monach		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:29958	Licania sp.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:1155504	Mabea piriri Aubl.		flower	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5326902	Macoubea guianensis Aublet		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:638682	Macrolobium latifolium Vog.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:1154564	Manilkara af. salzmannii (A.DC.) Lam.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:1154585	Manilkara logifolia (DC.) Duband		nectar	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:1154582	Manilkara maxima Penn.		nectar	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:1154566	Manilkara rufula (Miquel) Lam.		nectar	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:107762	Manilkara sp.		nectar	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5456260	Marlierea cf. claussemiana (Gardner) Kiaerskou		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5457506	Marlierea obversa Legrand		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:8758120	Mendoncia blanchetiana Prof.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:582765	Miconia mirabilis (Aubl.) L. Wms.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5432114	Miconia rimalis Naudin		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:1154280	Micropholis guianensis (DC.) Pierre		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:1154259	Micropholis venulosa (Mart. & Eichl.) Pier		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:1116069	Musa paradisiaca L.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:39960765	Myrcia acuminatissima Berg.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5452476	Myrcia cauliflora (C.Mart.) O.Berg.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats		Myrcia cf. bergiana Berg.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5458174	Myrcia rostrata Berg.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:2508640	Myrcia sp		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:6184156	Myrcia thyrsoidea Berg.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:2508651	Myrciaria sp.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5221017	Neea floribunda Poepp. & Endl.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5459648	Neomitranthes sp.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5393958	Ocotea nitida (Meissn.) Rohwer		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:640447	Parkia péndula (Willd.) Benth.		gum	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:581884	Passiflora quadrangularis L.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:38402	Passiflora sp.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:1135115	Philodendron willianisii S.D. Hooker		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5719819	Pourouma sp.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5719916	Pourouma velutina Miquel		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:1152219	Pouteria ?bangii (Rusby) Penn.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats		Pradosia bahiensis Teixeira		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:2508593	Psidium guajava L.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:71393	Rheedia sp.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
EOL:323894	Leontopithecus chrysomelas	RO:0002470	eats	EOL:5608554	Schoepfia af. obliquifolia Turcz.		fruit	GEONAMES:3471168	Una Biological Reserve in Southern Bahia, Brazil	-15.1	-39.033333			Raboy, Becky E., and James M. Dietz. Diet, Foraging, and Use of Space in Wild Golden-headed Lion Tamarins. American Journal of Primatology, 63(1):, 2004, 1-15. Accessed April 20, 2015. http://hdl.handle.net/10088/4251.
